veracity,content,sentiment,retweet numbers,likes numbers,compound
1,I understand the Chinese government hates the label Wuhan Virus so us all Im going to call it from now on,0,6310,21040,-0.4404
1,Australia now has drive-thru coronavirus testing. South Korea has it. Germany has it. What the hell is happening in America?,0,14896,33850,-0.6808
1,As of am March a total of people have been tested: negative positive patients who tested positive for coronavirus have sadly died. The digital dashboard will be updated later today,0,1634,2159,-0.4404
1,Hundreds of hungry monkeys swarm across Thai street as rival gangs fight over food after tourists who normally feed them stay away because of coronavirus,0,45,137,-0.3818
1,so far . World War rumors . Corona Virus . Kobe Bryants death . Asteroid discovered heading towards earth . Tom Hanks has coronavirus . The NBA Season is cancelled,0,63308,191439,-0.8768
1,The European travel ban of realDonaldTrump is really stupid. ?9 can infect an American in France an Italian in Japan or anyone in the UK & this ban wouldnt stop them from entering US,0,1478,3519,-0.8751
1,twitter coming together to find the cure for coronavirus after it infected tom hanks,0,25399,112985,-0.4939
1,CNN International: Authorities in Beijing have cancelled all large-scale Chinese New Year celebrations in an effort to contain the growing spread of Wuhan Coronavirus,0,1220,2586,-0.0772
1,This is outrageous. We are in the midst of a pandemic and Senate Republicans blocked paid sick leave for those affected by the coronavirus. Congress must take action immediately to help working families,0,15161,44150,-0.7579
1,maybe ur not scared of coronavirus but u should be scared about passing it on to ppl you know who are at risk. us not just old people - its ppl with asthma ppl who smoke ppl who have underlying health problems (aka a lot more people than you think),0,143838,582006,-0.3374
1,Nancy Pelosi tells reporters to bow to each other eastern style to avoid catching the Corona Virus,0,141,157,-0.296
1,Its not like he called it the Ching Chong Prague you drunken camel-faced spit machine,0,9751,42598,-0.2755
1,I have seen a lot of random coronavirus-related stories but I did not see monkey gang war coming,0,56694,143106,-0.7469
1,Im just throwing this out there as a year old renter who supports a family of on income; if mortgages can be suspended during Coronavirus but landlords continue to collect rent (thereby *making money* from this) I WILL RIOT,0,9486,68006,-0.8074
1,I was a bartender for almost yrs if it snowed on a Sat night u could be a third of your weekly income gone. is so much worse. The Congress needs to pass a stimulus for workers - not investors. Rent medical food. They need to start planning for it now,0,243,807,-0.5233
1,Chinas contagious killer virus comes to the US: American man in his s is hospitalized in Washington state with SARS-like coronavirus after visiting Wuhan CDC says,0,56,56,-0.7717
1,The United States has its first confirmed case of a new virus u appeared in Wuhan China last month the US Centers for Disease Control and Prevention announced. The virus has already sickened hundreds and killed six people in Asia,0,357,436,-0.7351
1,CDC has activated its emergency operations center. They expect more US cases.,0,265,611,-0.3818
1,The U.S. Centers for Disease Control (CDC) confirmed it had diagnosed the first case of the newly-identified Wuhan coronavirus in the Unites States a day after the agency concluded the potentially deadly illness can be transmitted person-to-person,0,88,70,-0.4019
1,The statistics for accidental shootings are so low the CDC doesnt even have those numbers but it reports accidental shooting deaths at about a year. There are million dog bites each year,0,186,1283,-0.355
1,First case of Chinas coronavirus confirmed in the US per CDCs Nancy Messonnier. The patient is a man in his s in a county north of Seattle who received treatment quickly. The risk to the public from this one case is low health officials says,0,6,2,-0.4939
1,we keep spreading the facts so you to kids. Vaping isnt safe. Sincerely All Of Us. Create your own message at,0,0,2,-0.4329
1,A new virus spreading in China has been detected in Seattle says the CDC ?making it the st U.S. case. ?Health officials confirmed the virus is contagious ?It has infected ~300 people and killed in China ?Cases also in Japan Thailand Taiwan South Korea,0,746,683,-0.9013
1,BREAKING NEWS: Murphy signs anti-vaping bill based on lies & misinformation. CDC data shows % teens did NOT name flavors as a reason for trying vapor products so flavor ban is pointless! Just remember being first doesnt mean being right,0,157,225,-0.8508
1,CDC confirms first US case of coronavirus u has killed in China,0,0,0,-0.6705
1,Its too early to know if has peaked but as long as flu is still spreading in your area a vaccine is the best way to reduce your risk of flu. If you do get sick with flu can treat flu and prevent serious complications:,0,45,49,-0.8922
1,More people have died in Parchman than from vaping. CDC where are you? Nationwide ban anyone? Some sort of coordinated nation-wide response? No? Anybody,0,172,372,-0.8915
1,CORONAVIRUS UPDATE: Chinese city of Wuhan shuts down all outbound flights and trains after virus kills . No one will be allowed to leave the city after a.m. local time,0,211,235,-0.7096
1,How would anyone know unless there was already a sample of it in an existed CDC database? Nature has every predator including very small ones. Spanish flu years ago for example. Nature can be lethal all on its own,0,246,612,-0.3818
1,Inside Wuhan airport people are queueing for flight check-ins. In the early morning the local authorities announced to suspend the citys public transportations from Jan am,0,212,235,-0.3182
1,Someone sent me this menu from . Seems pretty awful people are STILL eating this stuff potentially putting half the planets population at risk from .,0,87,102,-0.2263
1,According to the own data last seasons had a NEGATIVE effectiveness for adults aged to indicating higher odds of influenza among vaccinated compared with unvaccinated patients,0,377,452,-0.6633
1,TRUTH IN POLICY MAKING: Flavor bans are based on claim u flavors are the driving factor for teen experimentation. CDC data clearly shows this is not true. Notably teen vaping was down in but curiosity spiked between with media coverage of ANTZ moral panic.,0,58,78,-0.5022
1,As everyone has a mild freak out about coronavirus its worth pointing out u the CDC says people have died from the flu so far this year and between million and million people have been infected by the flu virus,0,211,406,-0.9186
1,WHO recommendations to reduce risk of transmission of emerging pathogens from animals to humans in live animal markets,0,56,85,-0.2732
1,with over million people will shut down all its public transportation (including airports) on Jan am. has kept saying u everything is under control with do you trust this totalitarian gov with you life,0,278,252,-0.0836
1,Symptoms of -nCoV include:A fever Dry cough Shortness of breath Trouble breathing,0,108,156,-0.4019
1,THREAD: The death toll from the new coronavirus outbreak in China is rising rapidly and there are hundreds of confirmed cases. Here are some of the key things to watch out for as the situation unfolds,0,74,56,-0.5994
1,PLA forced quarantine in Wuhan now,0,196,213,-0.4588
1,A biosafety level laboratory u studies the worlds most dangerous pathogens ?is based in Wuhan the epicenter of the coronavirus outbreak in China leading some to claim u the virus could have accidentally escaped the lab,0,1723,3200,-0.6997
1,Me seeing the doomsday clock going to a seconds Australia on fire and the coronavirus all trending on the same day,0,1640,5792,-0.7351
1,Chinese authorities ?control of information has been amazingly effective. Last week when I spoke to friends in Wuhan about they dismissed what I said as fake news. Now they are trapped in the city a giant cage guarded by policemen and soldiers,0,6,10,-0.0018
1,BREAKING: Beijing has cancelled Chinese New Year celebrations due to the outbreak of the Wuhan virus,0,339,421,-0.25
1,The U.S. will begin ?at JFK LAX and SFO ?screening passengers who are traveling from Wuhan China for a virus u has caused a pneumonia outbreak in u city. The CDC says at this moment the risk of infection to the general American public is low,0,372,505,-0.5514
1,The Real Umbrella Corp: Wuhan Ultra Biohazard Lab Was Studying The Worlds Most Dangerous Pathogens | Zero Hedge,0,71,71,-0.5256
1,A World Health Organization emergency committee decides it is too early to declare the Wuhan coronavirus a public health emergency of international concern,0,242,435,-0.6369
1,This deadly was spread fr (China) to many countries just in days and kill ppl. Maybe thousand ppl carrying pathogens are traveling around the world Its spread fr human to human via air and still have no vaccines Pls read it & reduce the risk of infection,0,1371,1424,-0.8271
1,Wuhan Coronavirus blamed on bat soup as pics emerge of people eating the Chinese delicacy,0,499,743,-0.4767
1,China confirms st death outside Wuhan from new coronavirus outbreak. Death of man near Beijing brings death toll to with others infected. City of Xianning adjacent to Wuhan also placed under quarantine; total number of people affected rises to more than million,0,33,25,-0.9451
1,dead. were in China. Coronavirus not yet emergency outside China,0,53,43,-0.4795
1,CCP bots are now attacking my tweets with disinfo u the US created the Wuhan virus as a biological attack on China,0,295,878,-0.6249
1,Disturbing Leaked Video shows People literally falling over as they succumb to Virus. cities million people have now been quarantined. case found outside quarantine area This Morning,0,12265,8464,-0.7351
1,Wuhan is the latest crisis to face Chinas Xi and its exposing major flaws in his model of control,0,15,33,-0.7351
1,did something similar during SARS outbreak in . Beijing built hospital in days. Wuhan hospital being built with pre-fab parts and aims to keep patients isolated with pooled medical resources state media says,0,33,90,-0.3182
1,If I read this right the internet traffic from is down %. As people cant stay out or travel one would expect the internet connectivity to go up and not down? Either communications are disrupted or Million people gradually dropped offline?,0,71,133,-0.2168
1,Hospitals in over everwhelmed ?due to the and a -bed mobile hospital reportedly will be built in (the epicenter) within days(!). Unfortunately this outbreak will get worse (likely MUCH worse) before it gets better,0,224,338,-0.4389
1,Its the history the the deleted posts the appeared activists and journalists the arrested citizens who spread the news the system u makes people of Wuhan being scared of speaking out and just trying to save themselves and their families,0,21,69,-0.4215
1,Wuhan doctors cited in Chinese media reports now say u fever fatigue and cough are now not the only first signs of coronavirus infection. Other symptoms include - nausea vomiting diarrhoea headaches chest tightness muscle soreness and even conjunctivitis,0,301,227,-0.25
1,Friday is the eve of the Lunar New Year celebrations?and its going to be a melancholy and worrisome time for many in China. In Wuhan I run into several migrant workers from Henan who cant leave. But what about those who have already left to home towns and villages,0,165,494,-0.4071
1,Travel plans on hold. Train stations quiet. Movie theaters empty. Cities locked down. A mysterious virus has gripped the worlds most populous country. Economists are beginning to worry u the virus could spell disaster to an economy already hobbled,0,153,285,-0.8316
1,Wuhan Pneumonia Breaking: Shanghai City China is officially on lockdown as of th Jan. Death toll rised to people in Shanghai alone which has higher death rate than Wuhan reported by Shanghai Ruijin Hospital,0,66,92,-0.8689
1,Drone footage of the the new hospital construction site in for confirmed cases of . Itll take only days to build. Yes unbelievable but they did the same during the SARS crisis,0,507,841,-0.6597
1,The scientist who helped China fight SARS in has been tapped to lead a national research team of experts in the fight against Wuhan coronavirus,0,183,565,-0.6369
1,In a SARS virus leaked from a lab in Beijing. And when China set up a lab in Wuhan in to study some of the most dangerous pathogens U.S. scientists warned of a similar leak from Wuhan.,0,738,805,-0.8479
1,Chinas viral outbreak is straining the resources of front-line hospital staff in epidemic-stricken Wuhan who have been forced to turn away patients,0,33,56,-0.6486
1,Wuhan virus: confirmed cases in China death toll rises to,0,7,8,-0.5994
1,China built a lab to study SARS and Ebola in Wuhan - and US scientists warned in u a virus could escape the facility located in the same city us at the coronavirus outbreaks center,0,557,542,-0.1027
1,First of all happy Lunar New Year to all of you from . I have just wrapped up a -hour-day at work spending most of my time contacting experts and trying to get more updates from sources in the epicenter of a public health crisis,0,43,204,-0.1027
1,BREAKING: Five-year-old Chinese boy in Cebu under investigation tested negative for Wuhan coronavirus,0,89,284,-0.5719
1,Breaking News: more people died from a coronavirus outbreak in Wuhan China,0,980,1088,-0.5965
1,China vetoes Taiwan to participate in an emergency WHO meeting about the new coronavirus which has killed at least people since originating in the Chinese city of Wuhan last month. Taiwan has reported one case,0,712,702,-0.7964
1,CORONAVIRUS OUTBREAK: The nd U.S. case of the pneumonia-like illness was confirmed in Chicago Friday as CDCgov checks at least possible domestic cases. Coronavirus has killed more than in China and infected more than Dean Reynolds reports,0,44,26,-0.886
1,Health authorities in China said more people have died from the coronavirus outbreak in Wuhan bringing the death toll to,0,197,248,-0.83
1,A first line medical personnel reporting the situation of : . the totally dead case numbers is not only . . if one influence can be spreading ppl. .the virus already second generation mutation will hv explosiveness dead cases,0,355,309,-0.8803
1,I was not about to tweet this tonight but find the VPN I am using on my PC was blocked I dont feel right right now. This is what really happening in Wuhan both patients and doctors are mental breakdown,0,2582,2656,-0.3919
1,Confirmed: Death toll from has reached,0,34,58,-0.5423
1,dead confirmed cases in China New -bed hospital being built in six days in Wuhan Virus spreads to Europe - cases confirmed in France. Wuhan under lockdown Tourist sites in Beijing shut McDonalds shut in cities,0,290,345,-0.6486
1,new cases of including three doctors have been confirmed in Beijing bringing the total number to . Of the three doctors two had traveled to Wuhan and the third sat next to one infected doctor during a meeting,0,232,189,-0.4404
1,A -year-old ear nose and throat specialist became one of the latest victims of the coronavirus outbreak in China on Saturday. State-owned television said the doctor had been at the front line ?of the outbreak,0,11,25,-0.3182
1,The same anti-vaxxers fearmongering about the Wuhan coronavirus for racist clout against Chinese people dont care u the flu kills people worldwide in a year. In the same time it took the coronavirus to kill less than people nearly died from the common flu,0,559,2055,-0.9438
1,this is allegedly a voice note from a nurse in Wuhan China at the epicenter of where the coronavirus began. heartbreaking if its real,0,21084,37511,-0.4588
1,No longer a regional issue Xi elevates Wuhan outbreak to all-China emergency,0,41,58,-0.5859
1,Wuhan Virus Latest: More Domestic Foreign Governments Raise Alarms as Confirmed Cases Surge,0,8,7,-0.2732
1,UPDATE on testing in the UK: As of PM on Saturday January a total of tests have concluded: were confirmed negative positive Updated data will be published at PM daily until further notice,0,1225,2752,-0.0258
1,Legitimate fear about the Wuhan coronavirus as a new and poorly understood threat u could have potential for grave disaster is not unreasonable. I am one of the people who feels u way too. I am simply talking about anti-vaxxers calling Chinese people dirty bat eating savages,0,64,554,-0.9618
1,Wuhans mayor said rules imposed by Beijing limited what he could disclose about the threat posed by a fast-spreading coronavirus u has killed dozens of people and infected thousands,0,86,144,-0.9231
1,The dean of the universitys medical school Gabriel Leung said his team has estimated u as of Saturday some people in Wuhan alone were likely to have been infected by the new virus.,0,4,8,-0.6369
1,The data you read online is only what the government want you to know. is doomed. We are short of medical supplies and almost unprotected. This thing has existed since Dec and the government has suppressed the information,0,302,394,-0.7275
1,More often than not health officials are several steps behind a spreading epidemic: Quarantines are too much too late argues Dr. Howard Markel,0,548,539,-0.3818
1,Please do retweet this We need to change our disgusting habits this is a really2 serious matter! This is no joke nor a game many people are infected and dying right now and we dont even know the exact number because its under-reported,0,2781,1125,-0.6696
1,Natalia01Mateo: Were being extra extra cautious about this says Ontario associate chief medical officer,0,27,114,-0.1027
1,occupycorruptDC: soareschen The Real Umbrella Corp: Wuhan Ultra Lab Was Studying The Worlds Most Dangerous Pathogens,0,92,155,-0.5256
1,Chinese people are using?to channel their anger about the coronavirus outbreak,0,13,9,-0.5719
1,The State Department is advising Americans to reconsider traveling to China because of the Wuhan coronavirus u has killed dozens of people,0,293,709,-0.6705
1,I wrote a piece on u stupid bat video and the frequent racism of stories blaming Chinese eating habits for disease,0,647,1351,-0.8934
1,Peoples anger towards Wuhan and Hubei officials is through the roof. These three wearing their masks in the wrong way or not wearing one at all claimed shortage of medical resources has been alleviated in Wuhan. So many hospitals are seeking help. Are they blind,0,45,113,-0.8316
1,is the year of the Rat. A creature best known for carrying the plague killing almost million people during the medieval age. Now starts off with another plague-like virus the Wuhan Coronavirus,0,0,1,-0.0516
1,The fact u she arrived th and showed signs only week later is scary. To be safest is for to bar all travellers from . : Singapore confirms th case; patient from stayed at her familys home in Ceylon Road,0,10,14,-0.128
1,The AFCs Tokyo Olympic womens qualifiers u were moved from Wuhan to Nanjing have now been switched to Sydney because of worries about the virus,0,41,298,-0.4215
1,Wuhan coronavirus found in Xinjiang squalid Uighur camps vulnerable - Business Insider,0,858,891,-0.2263
1,Done watching all the clips of Wuhan people suffering due to the lockdown. Such a sad sight,0,74,85,-0.7351
1,Officially there are fewer than cases of infection. In reality there must be tens of thousands. Hong Kong Univ researchers estimated there could have been infections in alone last Saturday,0,408,535,-0.25
1,Hospitals in quarantine area of likely from frontline medics are exhausted most of them choose stay in hospital for two reasons . Avoid the risk of family infection . Not enough man powers in hospital,0,1815,2675,-0.7003
1,Top Harvard scientist charged with lying to the DOD about his work for a Chinese recruitment program. Lieber received some $1.74M for research he conducted for Chinas *WUHAN* University of Technology plus $50000K per month salary,0,2766,2908,-0.5267
1,After recently promoting the idea of committing suicide to fight climate change far left lunatic says lower carbon footprint in Wuhan is the way of the future thanks to coronavirus. us where climate alarmism is leading,0,812,1433,-0.7964
1,The death toll in mainland China from the Wuhan coronavirus has risen to people authorities say,0,359,497,-0.5994
1,Reactive management has caused this tragic event. Local Wuhan officials wasted months blocking info about this virus and only acted when the supreme Xi gave the order...very inefficient governance has infected thousands and killed hundreds...and growing worse daily..,0,47,122,-0.9413
1,If you traveled to Wuhan China & feel sick: -Stay home & avoid contact w/ others -Seek medical care. Call ahead about your recent travel & symptoms -Do not travel -Cover mouth & nose with tissue/sleeve when coughing or sneezing,0,124,114,-0.3182
1,White House tells airlines it may suspend all China-US flights amid coronavirus outbreak,0,206,306,-0.3182
1,Have you travelled to Wuhan China in the past days and have a fever with a cough sore throat or shortness of breath? Call,0,37,11,-0.3612
1,Dont fall for a hoax. Something us not true sometimes can cost people their lives,0,736,553,-0.1326
1,Pretty big news: DOJ announced this morning u the chairman of Harvards chemistry department was arrested in connection with aiding China. Another Chinese national was arrested & charged w/attempting to smuggle vials of biological research to China,0,3932,5906,-0.7506
1,Researchers say as many as people could be infected with the coronavirus in Wuhan far more than official figures suggest,0,101,108,-0.4939
1,From hurtful jokes in the mainstream media to social media commentary to the way we are treated out on the streets it seems like its okay to be racist against Asians in our society. This coronavirus situation just adds fuel to the mix and may encourage violence against us too,0,100,666,-0.5859
1,CORONAVIRUS - people dead - Around people in serious condition - Over people infected,0,100,666,-0.8316
1,Coronavirus: Australia plans island quarantine as foreigners leave Wuhan,0,68,107,-0.0516
1,Facebook struggles to stem spread of coronavirus misinformation,0,15,25,-0.5859
1,Actually government okay je handle corona virus netizen yang ter-over lebih. Kita ada skilled doctors ada SOP ada guidelines tapi netizen lebih suka percaya fake news and baca headlines w/o read the content dulu. You all panic as if the doctors makan durian dalam hospital,0,9812,14142,-0.6705
1,Just reminding you u the coronavirus doesnt give you an excuse to be a dick to Asian people,0,50096,182546,-0.4588
1,The death toll related to the Wuhan coronavirus now stands at in mainland China,0,128,210,-0.5994
1,In Hong Kong coronavirus brings panic ?and fresh fury toward the government. The mood in Hong Kong is apprehensive and people are determined not to repeat their Sars-era mistakes,0,1289,1352,-0.7003
1,DOH: stay away from crowded places to lessen the risk of coronavirus,0,17513,43015,-0.2732
1,The new strain of coronavirus has officially spread to every part of the Chinese mainland ?prompting Russia to close its long border with China today,0,211,256,-0.0516
1,US Secretary of State Mike Pompeo on Thursday called Chinas ruling Communist Party the central threat of our times and one u challenges Western democratic principles,0,691,729,-0.1027
1,coronavirus has been racialised as a chinese illness and for this reason chinese people regardless of their proximity to wuhan are being treated like carriers of the virus. similar to how ebola was subtly touted as an african illness,0,81070,260028,-0.4767
1,Factbox: Airlines suspend China flights over coronavirus,0,50,94,-0.3182
1,Confirmed cases far exceeds u of SARS in . Hubei Province added another cases. Global total now at with dead. Death rate not as high as SARS but prompting economists to warn of lower growth,0,178,205,-0.6249
1,My friend who works at WHO is so frustrated about the first case of coronavirus. Namasyal pa ng Cebu at Dumaguete si ate Chinese kalurkee. Mga kasakay niya sa plane kung saan saan na yun ngayon!!! Bakit kasi ang inaatupag ng gobyerno is yung travel ban ni Bato,0,13967,52711,-0.7679
1,people held on cruise ship in Italy as Wuhan coronavirus fears spread,0,53,91,-0.4215
1,Determinstic exponential models will inevitably predict exponential growth... Keep an eye on these forecasts in the coming weeks - I suspect the final epidemic curves wont look anything like Figure https://,0,34,19,-0.5122
1,the flu: *results in hospitalizations and deaths a year in the usa* americans: *dont even get the fucking flu shot consistently* coronavirus: *resulted in deaths in any country outside of china* americans: *HYSTERICALLY USING IT AS AN EXCUSE TO BE ANTI-CHINESE*,0,33738,116475,-0.4883
1,HHS Secretary Alex Azar today declared the coronavirus a public health emergency and ordered any U.S. citizens returning from the center of the outbreak in China to be quarantined for two weeks,0,27,49,-0.3818
1,Your racist jokes about dying of coronavirus are all so tired. The flu killed ppl in the US in alone but I guess you not worried about u since its not racialized as carried by dirty orientals the way coronavirus is,0,40869,192615,-0.877
1,All American passengers evacuated from on a charter flight will be in to evaluate whether they have contracted the deadly new strain of US federal authorities said on Jan.,0,63,105,-0.0516
1,BREAKING: White House coronavirus task force holds press briefing as airlines suspend flights to China amid the outbreak,0,80,117,-0.3182
1,Foreign nationals who have traveled in China within the last days will be denied entry into the US as of Sunday,0,82,102,-0.4404
1,JUST IN: President Trump has temporarily suspended entry into the United States for any foreign nationals who have traveled to China the administration announced on Friday,0,839,1449,-0.0772
1,The coronavirus outbreak was declared a global health emergency by the WHO yesterday. Airlines and nations have begun shutting down flights cutting contact with China for fear of transmission,0,203,634,-0.743
1,Faced with nearly possible cases of Wuhan coronavirus nurses in Hong Kong are threatening to go on strike if the city doesnt shut its border with mainland China,0,1633,1948,-0.5994
1,Technology usually evolves during bad times. Hong Kongs leader Carrie Lam says the govt is looking into the possibility of using electric tracking smart rings for those quarantined at home. She adds sets will be available next week,0,88,78,-0.2023
1,A highly pathogenic strain of H5N1 bird flu has been reported in Chinas Hunan province ?via businessinsider,0,74,45,-0.4728
1,Day of the lockdown in Wuhan. Instructions for residents on how to stop the spread of the coronavirus blare out over loudspeakers echoing in the empty streets. (Sound on),0,3371,8938,-0.4588
1,The Philippines has reported the first death outside of China from a new virus as the World Health Organization tells countries to prepare in the event the disease spreads among their populations,0,209,199,-0.5994
1,Its crazy how many people are not informed about the coronavirus outbreak in China. so heres a thread of whats going on (1/20),0,31,79,-0.34
1,Chinese city of million becomes first outside of virus epicentre to restrict movement of residents,0,269,245,-0.3818
1,The first case of coronavirus was detected in central China in early December. Now nearly two months later its a full-blown global emergency with more than confirmed cases across the world,0,287,489,-0.3818
1,Both affected millions of people. Both occurred in tightly controlled socialist states. Both were initially hushed up. ClaraDFMarques explains why Wuhan ultimately isnt Chinas Chernobyl,0,3,8,-0.1531
1,The Philippines on Sunday reported the first coronavirus death outside China hours after issuing a sweeping travel ban,0,15,15,-0.8176
1,Dept of Health and Family Welfare Services Karnataka: Till date samples tested negative. The border districts of Mangaluru Kodagu Chamrajnagar and Mysore are on high alert,0,17,74,-0.3612
1,Shameless: outrage in China over handling of coronavirus outbreak,0,767,802,-0.6908
1,Liang Wudong who was treating patients with corona virus in Wuhan became infected while treating his patients and becomes the first doctor to die for corona virus. A reminder u while everyone tries to avoid it front line medical staff risk their lives to save others,0,3573,7744,-0.802
1,A person has died of coronavirus in Hong Kong which is now the second place outside mainland China to report a death. Carrie Lam has resisted calls to close the border with the mainland prompting public anger and a strike by medical workers,0,23,50,-0.9136
1,China virus death toll rises to total cases top,0,4,1,-0.4767
1,Coronavirus updated figures:- deaths recorded - More than people infected - More than $400 billion wiped off Chinese stock markets today - Virus in countries already - China urgently seeks medical equipments/aids,0,75,141,-0.5367
1,The World Health Organization has said it does not recommend travel restrictions in the wake of coronavirus adding u countries are cautioned against actions u promote stigma or discrimination. ?But about flights have been cancelled anyway,0,11,20,-0.3083
1,Chinas top court says it was a mistake to quell early rumors about the Wuhan virus,0,1,0,-0.1531
1,Dr. The Chinese Doctor Who Tried to Warn of Outbreak Only To Be Silenced By Police Is Dead From At Age,0,415,583,-0.6908
1,The sudden emergence of an illness has caught us off guard. As a precautionary measure here are some things u you need to know about the Novel Coronavirus,0,141,388,-0.1027
1,The Chinese ambassador to the United States Cui Tiankai ( AmbCuiTiankai) appeared on the U.S. program Face the Nation ( FaceTheNation) to discuss the and how xenophobia threatens the fight against it,0,17,59,-0.34
1,Chinas coronavirus outbreak poses a very grave threat for the rest of the world the World Health Organization said Tuesday,0,11,39,-0.763
1,WHO hasnt said anything about the Chinese governments deliberate cover-up of the early coronavirus pandemic. Instead it went out of its way to preserve Beijings ego,0,108,170,-0.296
1,Chinas coronavirus outbreak has slammed its demand for Iranian crude oil dealing another blow to the Islamic Republics embattled economy,0,10,13,-0.6369
1,Coronavirus: Why have two reporters in Wuhan disappeared,0,1419,2439,-0.2263
1,Its disgraceful u the Chinese community have faced increased racism and over % business losses since the coronavirus outbreak. Ive come to Chinatown here in Manchester a city u has been twinned with Wuhan for years. We stand in solidarity with the Chinese community,0,4757,31944,-0.5423
1,A U.S. resident who recently traveled to China has been diagnosed with the newly identified Wuhan coronavirus u has sickened more than people and killed at least six in China,0,76,68,-0.8402
1,More than cases of coronavirus are now confirmed in China and the death toll from the outbreak has risen to people,0,58,59,-0.5994
1,has spread to a yr-old female from had diagnosed with the virus and is now isolated and receiving medical treatment. The patient spent most of her time staying in casino,0,101,114,-0.3182
1,Learn the warning signs of a severe flu infection in children and seek immediate medical attention if your child shows any of these symptoms,0,54,0,-0.765
1,Folks in France a Chinese tourist with fever from took meds to lower body temp so as to get through the check in immigration. The gates in France seemed not to be treating these cases with pre-caution,0,108,134,-0.296
1,The streets in Wuhan are almost empty,0,188,513,-0.1298
1,No one is allowed to leave Wuhan,0,180,237,-0.34
1,China built a lab to study SARS and Ebola in Wuhan - and US biosafety experts warned in u a virus could escape the facility located in the same city at the coronavirus outbreaks center,0,2299,2428,-0.1027
1,China deploys military medics to fight - CCTV reported. military doctors and nurses in Wuhan have been sent to the ICU of Wuhan Lung Disease Hospital,0,33,31,-0.3818
1,Liang Wudong a doctor at Hubei Xinhua Hospital and on the front line of the Coronavirus outbreak in Wuhan has died from the virus at age,0,167,161,-0.5574
1,This is one of the main reason why Wuhan Virus is so dangerous. The incubation period tend to be longer than normal flu and theres no way to know youve been infected until youre getting checked or the symptoms start to show up,0,1930,1740,-0.8999
1,The government in has announced a temporary halt to the issuing of documents for the citys residents wanting to leave until the emergency is under control,0,107,211,-0.4215
1,Concerns about the deadly new coronavirus are rising as cases spread. Scientists are racing to learn more about risks,0,1,1,-0.3353
1,WHO corrects China virus global risk level,0,38,65,-0.2732
1,Australia is to conduct an emergency evacuation of its citizens from Hubei province China to Australias Christmas Island where they will stay for a week quarantine period before re-entering mainland Australia,0,30,32,-0.3818
1,coronavirus doesnt give you an excuse to be a dick to Asian people,0,50096,182548,-0.4588
1,WHO is working closely with countries affected by and teaming up with experts to coordinate global surveillance,0,686,1062,-0.1531
1,Wuhan virus: Hong Kong unions threaten strikes in push for border closure to curb spread,0,1451,1539,-0.6249
1,stay away from crowded places to lessen the risk of coronavirus,0,17513,43015,-0.2732
1,Breaking: US bars entry to foreigners who have travelled to China and declares public health emergency,0,24,44,-0.3818
1,U.S. declares public health emergency over coronavirus,0,15,6,-0.3818
1,Instead of blaming them lets pray for China especially those who risk their lives in helping those who are greatly affected by this crisis. Hate the virus but dont hate the Chinese people. Remember they are still human and theyre struggling too,0,1,4,-0.6789
1,JYP Entertainment cancels or postpones its artists promotions due to coronavirus outbreak,0,1508,6385,-0.0516
1,India cancels valid visas to Chinese foreigners who visited China in last two weeks,0,84,278,-0.2263
1,The symptoms of Coronavirus are sweating weakness diarrhoea and stomach pains,0,635,2906,-0.6808
1,Its Valentines month and were at the height of a global flu outbreak.,0,94,0,-0.3818
1,Coronavirus fears are driving customers away from Chinese districts and businesses all over the world,0,29,29,-0.4215
1,The Chinese doctor who warned the public about the Wuhan coronavirus has died of the illness,0,117,151,-0.8126
1,Chinese citizens are furious at the death of the whistleblower doctor censored for talking about the coronavirus. His mother said she couldnt even say goodbye,0,133,188,-0.8481
1,China struggles to return to work after coronavirus shutdown,0,36,52,-0.3612
1,UK declares coronavirus serious and imminent threat to public health,0,22,25,-0.5719
1,confirms cases deaths provinces/regions. Japan Thailand South Korea. National Health Commission says virus may mutate epidemic at risk of further spread,0,54,50,-0.2732
1,Fueled by a strain of influenza u children may be especially vulnerable to less than two months into flu season children have already died according to CDC data,0,34,30,-0.8221
1,Victorian Health has confirmed it has Australias first confirmed case of the new and deadly coronavirus. The states health minister said the person is a Chinese National in his s u had spent time in the city Wuhan. He has been isolated in a Melbourne hospital,0,165,253,-0.3182
1,The death toll of the Wuhan coronavirus climbed to at least Nearly people have so far contracted the virus China extended its Lunar New Year holiday by three more days to discourage people from traveling,0,383,676,-0.6444
1,Wuhan virus death toll jumps to nearly new cases in China,0,180,363,-0.5994
1,Latest on - city recorded new cases of on Monday and also a death of a year-old man who went to on Jan. and started having feverish symptoms when he returned to the city on Jan. . This is the first death case in,0,22,27,-0.8316
1,In China purposefully withheld early information about the SARS outbreak. The virus eventually killed people and infected more than .Now new research suggests China may have downplayed early,0,95,0,-0.8271
1,Death toll from Wuhan virus outbreak jumps to,0,55,26,-0.5994
1,CORONAVIRUS- people dead- Over in serious condition- Over people infected with around people who have recovered.- Over $400 billion wiped off Chinese stock markets today- Infections in countries- China says it urgently needs medical equipment,0,1634,3487,-0.8316
1,bats may be to blame for spreading Chinas deadly coronavirus,0,18,12,-0.34
1,BREAKING: Coronavirus death toll reaches,0,1697,3123,-0.5719
