veracity,content,sentiment,retweet numbers,likes numbers,compound
0,Pakistan not to evacuate its citizens from virus-hit Wuhan to show solidarity. Until now Pakistan had only sold its national assets to China. Now it is selling its citizens too,1,1854,6122,0.4404
0,Another shocking footage u shows people deliberately spreading the deadly virus. This time in what looks like a hospital in China,0,7299,3917,-0.0516
0,In Italy people are being kept on board a cruise ship as tests are carried out on two Chinese passengers suspected of having,0,122,176,-0.2263
0,Coronavirus is a BLANKET TERM for various viruses. THE COMMON COLD IS A CORONAVIRUS. MERS IS A CORONAVIRUS,1,23758,72119,0
0,At this time the risk to Americans remains low and we are working to keep it u way. We will continue our work to monitor respond to and mitigate the spread of the and ensure u Americans have the most accurate and up-to-date health and travel information,0,22,57,-0.1531
0,During the Taal eruption we were reminded u the disaster fund was cut by billions. Now in the time of nCoV let us be reminded u the budget for health was also cut by billions. For intelligence and military fund. Let us fucking kill this government,0,5230,16487,-0.8805
0,The last time the U.S. quarantined citizens to prevent the potential spread of disease was in the s over smallpox,1,59,0,0.0258
0,Working closely with China and others on Coronavirus outbreak. Only people in U.S. all in good recovery,1,22252,135061,0.4404
0,Scientists say figuring out the connection between climate change and the spread of disease is the only way to develop better public health strategies,1,105,243,0.4404
0,BREAKING: Fourth case of coronavirus set to be confirmed in Canada,1,544,1497,0
0,Stop eating meat to stop Corona Virus. Because Corona Virus come from wild or domestic animals. If you meat of it then it(virus) will spread,0,40,37,-0.5267
0,Eating meat is a heinous sin. It increases the risk of cancer and other deadly diseases. Like the corona virus came from the meat market,0,16,18,-0.8225
0,Coronavirus Contains IV Insertions ? Stoking Fears Over Artificially Created Bioweapon,0,440,688,-0.2023
0,Stop killing innocent animals for the taste of tongue. It is against the rule of God. Saint Rampal Ji Maharaj China Must watch sadhna TV :30pm,0,468,462,-0.4767
0,China is suffering the fatal effects of corona virus due to eating meat by breaking the constitution of God,0,5,7,-0.6705
0,Eating meat is not a command of God and eating meat is a big sin. if we still do not follow the rule of God then corona virus and other terrible viruses can also arise,0,813,805,-0.8529
0,Recently in some countries meat has been banned due to Coronavirus. But the order to eat meat is not even of God because meat is not written in the holy book of any religion. Eating meat is not the order of or God,0,265,256,-0.6643
0,But honestly being in China gives you a better chance to get treated when you have the corona virus than here in Botswana and yes we love our people but traveling is very selfish given you putting a nation of just million in danger some sacrifices have to be made at times to,1,117,342,0.8888
0,Spiritual knowledge begins when science ends. Science also fails in such disasters. Satbhakti is the only protection against such fatal diseases like cancer corona virus,0,539,532,-0.9153
0,China has another health scare to contend with an outbreak of a highly pathogenic strain of H5N1 bird flu at a farm in the southern province of Hunan,0,3080,2321,-0.7251
0,New coronavirus update: Yesterday evening: new cases deaths. This evening: new cases deaths,1,43,68,0
0,Thai doctor says new drug combination treated coronavirus patient,1,78,241,0
0,There are now at least confirmed cases of Wuhan coronavirus in countries and territories outside mainland China with Sweden and Spain reporting those countrys first cases over the weekend,1,111,197,0
0,Hannity asked Trump about the coronavirus. Trump replied Weve pretty much shut it down.,1,0,2,0.4939
0,Coronavirus has wreaked havoc in just a month across continents. As of January more than people have died in China and infected more than,0,4,6,-0.8934
0,A coronavirus R0 (R naught) > value would suggest aerosol transmission. The Chinese state media Xinhua report of hand to mouth transmission is likely disinformation from the Wuhan Institute of Virology the possible true errant source of the virus,1,40,61,0.296
0,Finally have a president who stands up to China and puts Americas workers FIRST. Thank you President Trump,1,725,3966,0.3612
0,Bus transport sector and airline industry recruiting people to join unions and planning strikes. They are likely the next sectors to take industrial action after healthcare sector. All are calling for a full border closure to contain epidemic,0,141,198,-0.0772
0,Wuhan officials were accused of cremating the dead in secret last week and a crematorium employee claimed the rumors are true as China adopts draconian measures to treat the outbreak,0,763,753,-0.0772
0,Extraordinary news from government. They cant cope & so drafting in staff on a voluntary basis & retirees This is the crisis appalling incompetence arrogance intransigence and absence of leadership has led to combined with repression of truth,0,1597,1696,-0.9274
0,Today Chinas Ambassador to the US AmbCuiTiankai did NOT deny u emanated from their biological weapons program - a strange interview to say the least. We need a lot more transparency from China on this virus,0,597,827,-0.3948
0,Chen Qiushi a citizen journalist who had been doing critical reporting from the epicenter of the outbreak went missing on Thursday evening just as hundreds of thousands of people in began demanding freedom of speech online,0,8900,11515,-0.0516
0,Some people say u racism will die out when certain generations die but it wont because they keep teaching their children & grandchildren how to be racist and ignorant,0,3468,9362,-0.9331
0,American televangelist Jim Bakker is selling a liquid u allegedly ills ?the coronavirus for $300,1,1682,3309,0
0,Coronavirus deaths by date. th of January: th of January: th of January: rd of February: th of February: Today:,1,6520,12052,0
0,With the CDC confirming the first case of the Wuhan coronavirus here in the United States in Seattle Washington there are definitely more cases than have been estimated. The virus has an incubation time of days so people probably traveled internationally without symptoms,1,471,1070,0.6705
0,The United States has its first confirmed case of a new virus u appeared in Wuhan China last month. The coronavirus has already sickened hundreds and killed six people in Asia,0,137,218,-0.7351
0,CDC has activated its emergency operations center. They expect more US cases,0,265,611,-0.3818
0,BEWARE! THE CHINA VIRUS HAS LANDED IN US,1,203,100,0
0,Hong Kong located right next to mainland but surprisingly having case of and not imposing any effective preventive measures while the number of cases in China increases by hundred every few hours and other farther countries have confirmed cases as well,1,19,49,0.4612
0,Latest on new coronavirus emerging from Wuhan China: now dead from the respiratory infection; stock prices of mask companies are rising; a case has been confirmed in Taiwan which joins South Korea Japan and Thailand as sites where virus reported,0,0,7,-0.6486
0,Pregnant women who get vaccinated pass antibodies to their babies. u means when you get vaccines during pregnancy you arent just protecting yourself ou are giving your baby some early protection too,1,229,412,0.34
0,Breaking News: An individual in Washington State is infected with the Wuhan coronavirus the first such case in the U.S. The outbreak which began at a market in China has now spread to at least four other countries,0,41,27,-0.4939
0,Killer Chinese virus comes to the US CDC says This is another Ebola China testing their own biological weapon on its citizens,0,7,5,-0.7579
0,This is a man-made patented virus with a vaccine in the works. Fear sells,0,228,332,-0.4939
0,There is no federal dosage limit on opiate pain limits,0,73,179,-0.6705
0,CDC testing several people in US for possible Wuhan virus,1,0,1,0
0,CORONAVIRUS UPDATE: Chinese city of Wuhan shuts down all outbound flights and trains after virus kills . No one will be allowed to leave the city after a.m. local time,0,211,235,-0.7096
0,The language the CDC uses is actually effectively no risk,0,15,35,-0.1027
0,CDCs Vaccine Schedule May Be Harmful To Children,1,128,175,0
0,CDC Admits Million Americans Were Given Cancer Virus Via The Polio Shot,0,55,51,-0.4939
0,STOP ALL TRAVELERS FROM CHINA FROM ENTERING THE U.S,0,550,1973,-0.296
0,Current shot of CDC page. Not warning against non-essential travel,1,9,24,0.2584
0,A California woman can no longer speak or care for herself after using a skin-lightening cream u contained toxic mercury,1,50,45,0.25
0,Handwashing is one of the most effective ways to prevent the spread of germs,1,216,260,0.5413
0,Residents should remain in Wuhan except under extraordinary circumstances according to local government announcement,1,53,61,0
0,The Chinese family of five arrived in Hong Kong via the high-speed rail to take a connecting flight to Malaysia. While the patient stayed in Hong Kong to seek medical help due to fever the rest continued their journey,1,357,259,0.4019
0,emergency committee has decided to meet again tomorrow to decide whether to declare the outbreak as PHEIC for the need for more evidence,0,94,136,-0.3818
0,China is trying to lock down Wuhan to try and slow the spread of the new virus. Public health accepted wisdom is u this sort of action is pretty futile,1,8,5,0.7003
0,The death toll in the outbreak rises overnight from to :,0,33,31,-0.5994
0,All people in public places in Wuhan are now required to wear masks local government says,1,197,220,0
0,The US opioid epidemic driven by a profit-hungry medical and pharmaceutical industry is still killing tens of thousands of people each year,0,5,7,-0.6597
0,While Iran is using real Chemical weapons to terrorize nations Nigeria is using Chemical Brother and sister to disturb twitter! The fight has grown epidemic and everyone is a part of the chemical charade,0,19,28,-0.9151
0,Latest research published today in TheLancetPH finds no vaping epidemic in NZ,0,6,8,-0.296
0,jenny mccarthy is deadass responsible for a global health epidemic. she should be sent into space,1,730,4426,0.3182
0,WHO calls for emergency meeting on new China virus as cases spread Maybe next they can call for an emergency meeting on the autism epidemic,0,88,269,-0.6369
0,results derived from our evolutionary analysis suggest for the first time u snake is the most probable wildlife animal reservoir for the -nCoV based on their similar codon usage bias,0,36,60,-0.1027
0,CDC IS WORKING TO GET EMERGENCY USE AUTHORIZATION FROM FDA FOR A DIAGNOSTIC TEST TO DETECT THE WUHAN CORONAVIRUS: POLITICO,0,40,53,-0.3818
0,Everyone please take care. This Wuhan virus really spreading like wildfire,1,260,313,0.8062
0,locks down more cities including public transportation markets & theaters an effort to contain the . million people live in locked-down cities,1,0,1,0
0,only special hospitals accept patients in wuhan,1,73,77,0.6486
0,The global count of confirmed Wuhan coronavirus cases now stands at with of those in mainland China,1,103,202,0
0,Residents in Wuhan waiting to be treated. Many have been turned away refuse treatment due to lack of capacity in the hospital died home. Death released only include those being officially diagnosed,0,651,1015,-0.9001
0,China had hundreds of people infected by the Wuhan Coronavirus outbreak last year and kept it quiet for months,0,1302,3937,-0.4939
0,CORONAVIRUS: /2 We have put in place proportionate precautionary measures building on those already in place in Wuhan and are closely monitoring the situation. A Port Health team is meeting each direct flight from Wuhan to provide advice and support to those u feel unwell..,1,280,521,0.4019
0,If this takes days to incubate how effective is screening via patient temp? Just askin you seeA post from Wuhan Railway saying u people traveled by train out of Wuhan on Wednesday headed to every corner of the country was also quickly deleted.,1,36,83,0.4767
0,Chinese doctor in the city of Wuhan in tears announcing u there are too many cases of sick people,0,41,89,-0.6369
0,Maybe we should spend less time blaming the people trapped inside Wuhan and more time blaming the system and leaders u fed them lies and cover-ups placing face-saving measures above the lives of citizens,0,62,180,-0.901
0,Chairman Xi has acknowledged the Wuhan outbreak This means it became too big for them to cover up,1,1190,2783,0
0,Should we be worried about coronavirus in ? Yes and No.. The chance of people getting the virus is low,1,3333,456,0.1027
0,Epidemic : the situation seems catastrophic in,0,267,218,-0.4939
0,China spent the crucial first days of the Wuhan coronavirus outbreak arresting people who posted about it online and threatening journalists,0,79,100,-0.5267
0,The Wuhan Virus is just another demonstration as to how people completely lose their minds concerning all things China,0,1071,1427,-0.3804
0,In order to avoid the further spreading of Coronavirus anybody leaving Wuhan and causing spread of Coronavirus will be sentenced for years ?said by authority,0,24,11,-0.25
0,Philippines stops accepting flights from Wuhan origin of new coronavirus,1,233,1205,0.25
0,Philippines deporting travellers arriving from China,1,95,127,0
0,Most of the past epidemics were controllable but this time,1,0,0,0
0,China has officially been blockade on JAN rd due to the chronic wide spread condition mean while and has still NOT FORBID flights and trains from wuhan to Hong Kong,1,169,176,0.3621
0,The patient was not reported to have any prior medical conditions,1,391,237,0
0,This reports key findings are alarming. The authors predict u by February up to people in Wuhan could be infected by the corona virus. The virus will also further spread to other transport hubs like Beijing and Shanghai. the time to act is now,0,397,481,-0.296
0,It is a man-made disaster,0,959,1192,-0.6249
0,Inside a hospital in wuhan the woman said some people died already in mid-night lack of doctors and no government officers are visiting; patients are just lying on the ground,0,1,5,-0.8885
0,Not a train to Busan But a plane from Wuhan,1,502,218,0
0,[The medical team collapsed] [Wuhan Medical Care is asking for help,1,3368,2723,0.7096
0,Virologist Who Visited Wuhan Says Coronavirus is out of Control,1,2368,13738,0
0,HEALTH PSA: -Avoid close contact with people who have active symptoms of disease -Wash your hands thoroughly (at least seconds) and often especially after sneezing or coughing -Dont let Kathy make you soup -Avoid China men,0,16,55,-0.1779
0,Nobodys come to manage this. ?This video allegedly shows dead bodies lying in hospital,0,3254,2846,-0.8271
0,She is a doctor in Wuhan... If she quit. The local government will revoke her doctors qualification and ban doctors from publishing the true situation of the hospital,0,10128,3741,-0.2023
0,has a history of not accurately reporting outbreaks so its hard to know exactly what is happening especially with no free press internet etc,1,1423,2605,0.1045
0,Theres one difference between the Wuhan virus and previous outbreaks in the region: China is now impossible to quarantine,1,1,2,0
0,China has locked down more than million people,1,20,22,0
0,Of all the aspects of the rapidly spreading Wuhan virus this is perhaps the most alarming: A single patient has infected health care workers. us whats called a super spreader -- and identifying them is a key element of fighting the virus,1,679,788,0.1548
0,This says u the now realized the is out of control. In alone K have been infected. They plan to replace the current leaders of Wuhan and Hubei. More cities can be locked-down the entire country can be put under military control & emergency status,0,13,24,-0.7783
0,Calling herself ?& claiming to work in one of the hospitals in Wuhan says the number of people u have died due to the is,0,1248,1277,-0.5106
0,In the month and a half since the Wuhan coronavirus emerged as a new disease it has killed people so far,0,827,4100,-0.6705
0,The impact on Chinas holiday economy from must be epic,1,491,786,0.4019
0,In China built a laboratory to study the Corona and Ebola virus in Wuhan and US biosafety experts warned u the virus might leak from the facility,0,6004,5825,-0.5423
0,Virus-hit Wuhan has two laboratories linked to Chinese bio-warfare program - Washington Times,1,0,0,0
0,Drugs often used to combat HIV and AIDS are being used to treat patients of the Wuhan coronavirus in Beijing,1,340,576,0.0772
0,China BLOCKS UK from airlifting hundreds of Brits trapped in coronavirus-plagued Wuhan,0,1,0,-0.7213
0,CCP has launched propaganda campaign globally to say Snakes Bats & Sea Food responsible for to deflect attention from the real culprit i.e. Biological Warfare programme in Wuhan from where this virus got leaked,0,181,311,-0.4019
0,Corona virus is manmade,1,504,880,0
0,Confirmed there are kits on the way to Wuhan. We dont have the real numbers because they are overwhelmed and cannot test everyone,1,19,88,0.0516
0,Sen kikopangilinan urges the government to impose a preemptive ban of visitors from Wuhan China,0,19,88,-0.7003
0,The state of California has declared u they are well-prepared to handle the if cases would appear in the state,1,1344,2185,0
0,Today is Day (higher than u) of the Wuhan Coronavirus outbreak. The US hasnt stopped people from China from entering the US. And the WHO still hasnt declared the Coronavirus a Public Health Emergency of International Concern,0,93,241,-0.2344
0,Multiple experts estimate u the ACTUAL cases in number *tens of thousands*,1,276,393,0.0772
0,Reasons For Chinas Unreliable Death And Infected Statistics Finally Revealed-Insufficient Test Kits Also Cambodia Reports First Case,0,0,1,-0.7964
0,Million People Left Wuhan China Before Travel Restrictions Imposed,0,0,0,-0.0772
0,Wuhan Coronavirus Infections Could Be Times Higher Than Official Total,1,3,8,0
0,Peoples anger towards Wuhan and Hubei officials is through the roof,0,45,113,-0.5719
0,Officials visiting hospitals with N95 masks and doctors in flimsy regular surgical masks,1,49,56,0
0,BSL-4 Research Laboratory was using a bat-derived SARS-like to test its disinfectant procedures in . Genetic sequencing of Novel CoV suggests the current virus is extremely similar. Proximity of the Research Lab to outbreak origin deeply troubling,0,115,203,-0.3597
0,The deadly animal-borne coronavirus spreading globally may have originated in a laboratory in the city of Wuhan linked to Chinas covert biological weapons program says Israeli biological warfare analyst,0,139,179,-0.6249
0,There comes a point sometimes in the cycle of bourgeois media where the propaganda is simply unsustainable and the gears must shift. However the damage is already done and the publics anticommunism and sinophobia have already been stoked,0,15,68,-0.6369
0,vehicles escaped from the city the day before lockdown,1,131,130,0
0,Cut UK out of the Five Eyes intelligence alliance,1,1028,1924,0.25
0,China is devil,0,1162,1362,-0.6597
0,Governor Newsom Declares California A Coronavirus-Free Zone,1,715,3803,0
0,if I caught the coronavirus I would simply throw it back,1,10341,76021,0
0,the virus will be conquered soon,1,1155,1399,0
0,The main epidemic situation is only in Wuhan which is under control,1,0,25,0
0,facial mask is not effective against wuhan virus,0,150233,250874,-0.3724
0,UK has reported a case of coronavirus in Liverpool,1,0,2,0
0,Secretary Wilbur Ross says coronavirus will be good for [checks notes],1,32,118,0.4404
0,Chinas coronavirus ill help ?bring jobs back to U.S,0,230,416,-0.0258
0,It turns out u the eight people whom Chinese authorities detained in Wuhan early on for spreading untruthful information were all doctors trying to alert people to the emerging coronavirus threat. Again censorship over public welfare,0,1017,1513,-0.5994
0,A deadly virus has infected million Americans so far. Its not coronavirus,0,5,7,-0.4939
0,coronavirus is good for America,1,237,987,0.4404
0,Due to the Coronavirus Outbreak These Travel Brands Have Suspended or Altered Service to China,0,1,1,-0.4767
0,Coronavirus is scary enough to make Americans racist about Chinese people but not scary enough to make Americans start washing their hands,0,19807,83355,-0.836
0,Most of the estimated or so Americans in Wuhan were not given a seat on the one plane sent by the U.S. government to evacuate diplomatic staff and some private citizens. Others did not want to leave their partners children or pets behind,0,6,3,-0.0191
0,CDC is committed to protecting the health & safety of all Americans. We continue to believe the immediate risk to the larger American public is low at this time,1,91,198,0.1779
0,Breaking News: The U.S. temporarily barred foreigners who visited China as markets had their worst day in months over coronavirus fears,0,143,215,-0.7845
0,Yet to be confirmed report says a guy with has been quarantined in Brittania hospital Lekki Lagos State,1,204,356,0
0,Countries are requested to provide protective suits and other medical resources before evacuating citizens,1,282,403,0
0,Chinese health officials are treating the Wuhan coronavirus using HIV medications,1,10,14,0
0,So far theyve quarantined million people in China,1,966,1881,0
0,coronavirus not killer disease,1,15,42,0.5334
0,China says it needs medical masks urgently,1,1128,3698,0
0,Some hospitals in Wuhan have refused to accept patients because medical staff are infected Chinas major media do not report the true condition of hospitals at all,0,391,547,-0.6288
0,All we can do is wear mask drink lots of water wash/sanitize hands and eat healthy foods,1,62,408,0.4019
0,Please send Wuhan plague at Israeli military,1,1347,1571,0.3182
0,JUST IN: Macau the worlds biggest gambling hub has not asked casinos to temporarily close to halt the spread of coronavirus,1,298,299,0
0,The death toll in China stands at exceeding the mainland fatalities from of,0,3,23,-0.8316
0,Wuhan coronavirus: Confirmed cases top as China marks deadliest day ?CNN,1,0,0,0.2023
0,staying healthy onboard cruise ships,1,2,17,0.4019
0,situation report,1,106,184,0
0,Du30 & the Philippine government is handling the NCOV situation perfectly well,1,87,411,0.743
0,CCP China bans all travel for New Year Festival to better protect citizens,1,196,187,0.8271
0,Putting millions of people into concentration camp just because they chose to believe in different God than you,1,44567,46003,0.2732
0,Cerberus (Pluto) - Infested Outbreak - Goal: - Rewards: Corpus: Mutagen Mass,1,0,0,0.4767
0,McConnell agrees u there is a bull in the china shop,1,0,0,0.2023
0,Chinas Tencent Accidentally Leak The True Terrifying Coronavirus Statistics,0,24,61,-0.6908
0,he streets [of Wuhan] are empty... the shelves in the supermarket are empty,0,176,378,-0.2023
0,NYC is investigating two new possible cases. Both patients have symptoms and were recently in China,1,21,23,0
0,Tencent may have accidentally leaked real data on Wuhan virus deathsTencent briefly lists infections and deaths from Wuhan coronavirus,0,371,707,-0.5719
0,we only have cases of nCoV,1,41,0,0
0,mickey has coronavirus,1,737,3194,0
0,The US Fast-Tracked a Coronavirus Test to Speed Up Diagnoses,1,0,4,0
0,The coronavirus seems to attack the nerves or the brain,0,53,52,-0.5423
0,more people being tested for in . samples now sent to CDC,1,2,7,0
0,Turkey is utilizing the chaos to its benefit,0,0,1,-0.1779
0,Chinese Doctor Who Raised Alarm on Coronavirus Dies in Hospital,0,24,15,-0.34
0,ncov is everywhere,1,1,11,0
0,The death of a doctor who was reprimanded for warning about Chinas virus triggers an outpouring of praise for him and fury u communist authorities put politics above public safety,0,4,4,-0.5574
0,Millions of poor farmers and workers will lose access to a cheap and easy way to buy and sell fresh food if Asian cities clamp down on traditional wet markets in the wake of the deadly,0,9,29,-0.1531
0,Last week one of Harvards most prominent scientists was arrested. He is a participant in Chinas Thousand Talents recruitment program an initiative u prosecutors say has been weaponized to steal trade secrets,0,412,409,-0.1796
0,Concerns coronavirus is going undetected in Indonesia,1,44,73,0
0,Nothing to do with viruses! China is no longer suitable for human life they were forced to sing the national anthem by underworld,0,257,263,-0.6696
0,Many Hong Kong residents have little confidence in their governments ability to handle a crisis,1,481,503,0.0534
0,NCoV No Casama on Valentines,0,6653,19516,-0.296
0,The coronavirus ban has plunged Asia tourism into a challenging period but the outlook needs not be bleak if industry players take the opportunity to reduce their reliance on a single market,1,0,0,0.4019
0,Coronavirus: journalist missing in Wuhan as anger towards Chinese authorities grows,0,168,243,-0.7096
0,China has never opened its own market to competition from ericsson nokia in terms of G prime contractor status. Nor has China provided clear explanations as to the level of state support for H ?,1,76,72,0.6486
0,. : The number of confirmed cases in China crossed the mark on Feb. increasing cases to . Every days at this point another confirmed cases are being added. Feb. - K Feb. - K Feb. - K,1,260,326,0.0772
0,The death toll from Chinas coronavirus outbreak has risen to more than as plans to restart the worlds second-largest economy on Monday faltered,0,120,165,-0.5994
0,Those folk in China are just inhumane,1,417,374,0
0,Official death toll over but we all know those figures are being watered down,0,2,1,-0.3506
0,Over the weekend major cities such as and have joined a list of over cities u have enacted isolation measures to prevent the from spreading,0,167,135,-0.3818
0,China slowly returns to work as coronavirus toll hits daily record,1,28,49,0
0,North Carolina health officials said four people who recently returned to Charlotte from China are being monitored for coronavirus symptoms,1,26,39,0
0,China Powers Down Bitcoin Mining Farms Amidst Coronavirus Scare,0,98,1335,-0.4939
0,Some other weird virus circulating in Nigeria,0,9,5,-0.1779
0,No better way to understand how we ended up in this mess...than by looking at this poll,1,587,1482,0.1779
0,The UK held a second evacuation of British families from Wuhan while Chinas efforts to revive its economy fell short on Monday as markets across the region sank,1,14,19,0.34
0,As the third term of the academic year starts concerns on the Novel Coronavirus arise,1,16,25,0.3182
0,The death toll from the novel coronavirus surged past in mainland China on Sunday overtaking global fatalities in the SARS epidemic even as the World Health Organization said the outbreak appeared to be stabilising,0,415,368,-0.7579
0,Possible scenario.....NZ has a sudden virus outbreak. People get a knock on the door in the middle of the day dragged out to a waiting van,0,0,2,-0.0516
0,No occasion for panicNewspaper in trying to downplay the Spanish Flu which ended up killing million people,0,342,584,-0.8481
0,the number of Chinese people in Britain with confirmed cases of coronavirus is still fewer than the number of Chinese people doing comedy so if you see a Chinese person on the tube and assume they are a comedian u would be statistically less racist,1,8349,42040,0.2484
0,Since the question of investments into pandemic vaccines came up here recently. Will the hundreds of billions of economic losses caused by nCoV now be an incentive for countries to maybe invest a few billion $ into pre-pandemic vaccines and production infrastructure,0,29,128,-0.0516
0,the number of Chinese people in Britain with confirmed cases of coronavirus is still fewer than the number of Chinese people doing comedy so if you see a Chinese person on the tube and ass,0,8349,42040,-0.1027
0,the days quarantine be extended,1,60,140,0
0,Heads getting shaved. A team of medical workers from Gansu province being sent to help,1,61,72,0.4019
0,Hackers are leveraging the fears surrounding Coronavirus in order to carry out cyber attacks on a massive scale,0,12,0,-0.6908
0,Craziest coronavirus stat I seen: Hong Kong visitors per day plummets from to fewer than,0,47,136,-0.0516
0,Theirs this malayalam movie called virus released in IMDb (8.1) It is based true events of nipah virus outbreak in the Kozhikode district of the Kerala state in INDIA During may,1,0,2,0.4215
0,The number of new cases from Chinas coronavirus epidemic dropped for a third consecutive day but global concern remains high about its spread,1,0,0,0.0387
0,Due to the outbreak of Novel Coronavirus MCountdown will be recorded with NO audience for a period of time for Pre recording as well as live show in order to prevent further spreading of the virus,1,413,1964,0.1449
0,Chinese President Xi Jinping for ignorant or stupid policy in dealing Wuhan city virus break,0,1400,2858,-0.6705
0,cases of espionage with Chinese spies infiltrating the State Department CIA and DIA,1,2,11,0
0,the coronavirus is an engineered bioweapon,1,842,1896,0
0,Theres nothing semi-corrupt about this,1,396,432,0
0,supermarkets shown completely empty as panic ensues over the spread of the deadly,0,80,126,-0.6865
0,Analysia is also ranked above Singapore Thailand and South Korea as being most prepared for major infectious disease outbreaks,1,1996,2649,0.2944
0,People being affected by the in some part of China are being moved to Wuhan due to lack of Medical attentions,0,18,42,-0.4404
0,Wuhan seafood market may not be source of novel virus spreading globally,1,27,47,0.3182
0,patients were admitted to San Lazaro Hospital and of them are Chinese nationals from Wuhan,1,1204,919,0.1027
0,UK loses track of Chinese visitors who flew there from Wuhan,0,95,0,-0.3182
0,China reports u deaths from rise by to and the number of confirmed cases rise by to . Its hard to discern how much their reporting on new cases is still being skewed by their fixed and limited testing capacity,0,358,711,-0.25
0,Of people on board the Diamond Princess tested for the new coronavirus are confirmed to have it,1,342,386,0.34
0,With deaths and victims of Corona virus one fact has been overlooked,0,392,1654,-0.34
0,There are newly confirmed coronavirus cases aboard the Diamond Princess ship docked in Yokohama Japan,1,439,429,0.3612
0,Wuhan should been locked down earlier a resident says adding u the government has become more open but here must have been a cover-up before ?SCMP News7:39 AM ?Jan,0,71,105,-0.4871
0,This charge u the spread the --see below--illustrates how claims although ludicrous are dangerous. ?Gordon G. Chang1:52 AM ?Feb,0,373,630,-0.7149
0,Up to two weeks of incubation time during which you are contagious yet show no symptoms We also see u our governments are unprepared. No quarantine no beds no hazmat suits not enough medical equipment ?BasedPoland8:32 PM?Jan,0,414,681,-0.8611
0,We were giving a false sense of assurance. ?,1,612,664,0.5859
0,She is a doctor in Wuhan... If she quit. The local government will revoke her doctor ?,1,10389,3782,0
0,Virologist Who Visited Wuhan Says Coronavirus is out of Control ?,1,2498,13579,0
0,Despicable! Celebrating the lethal virus! Based on belief u only Chinese will die! Commerce secretary says deadly coronavirus could be good for America ?,1,622,619,0.5538
0,Breaking: China has released Q1 GDP coming it at a healthy % on increased in medical supply manufacturing including machinery as well as increased demand for health care services ?,1,34,170,0.8658
0,This statement is the epitome of the Republican party. Unless it affects them personally or their family it is not taken seriously and called fake news. Right-wing media called Covid-19 a prank perpetuated by the Democrats. GOP HouseGOP SenateGOP GOPChairwoman,1,4834,18802,0.0305
0,A man coughs on a bus. The whole bus is looking at him. Conductor: Do you have a coronavirus? Man: No what are you? I have tuberculosis! Conductor: Well thank God,1,0,7,0.6312
0,Jkylebass I believe this is just a trial. Most likely not the deadliest virus they contain. By releasing something like corona virus they can track its outcome and plan for the real deal when they chose to release,1,0,6,0.3612
0,Kane9015 TheAngelofWrath Its one of the reasons as it turns into summer in the Northern hemisphere there will be a reduction in cases just like with flu and colds. This along with the normal plateau and tapering periods that come next (see NK + China),0,0,1,-0.0258
0,lakeith fingernails are the original cause of coronavirus,1,27,419,0.3182
0,Not to be insensitive but if youre infectrd with Corona virus you NEED to stay in the country you caught the virus from. Flying sick Americans home knowing they can infect everyone else is reckless,0,0,0,-0.8256
0,Who started the Coronavirus? Ask the DemocRATS,1,1,2,0
0,thank god corona virus doesn have a twt acc bc it would definitely had came for that social spot of bts,1,1,3,0.743
0,So Ia seeing that African blood can resist the coronavirus. Can i get a halleluYER?,1,0,1,0
0,SaudiMOH Hi Im a concerned citizen. I heard from a Saudi friend that there was a one case of novel corona virus yesterday as reported. Please confirm and announce it in public,1,0,1,0.7783
0,scorpysz ZoinksScoob13 tdsb Toronto District School Board: Cancel all TDSB schools for weeks as a precaution to the Coronavirus - Sign the Petition!,0,0,1,-0.3164
0,Hey Wuhan China. And more precisely the death lab where this bioweapon was created to extinguish humanity: Fuck you. ??,0,4,9,-0.792
0,Coronavirus vs. Flu Virus: Which Is Deadlier?: Is the novel coronavirus deadlier than this year flu season? Read on to find out.,0,0,0,-0.504
0,SF Fed President Mary Daly on CNBC: Coronavirus still a minimal impact on regional and national economy I am not looking for this to do anything material to our economy,1,9,5,0
0,NathanGrubaugh KindrachukJason COVID2019_ Power__Play Mathematically you will rule out Mars and settle on the virus research lab in Wuhan as the most probable COVID-19 hotspot putting in to consideration the kind of research they have been doing on Bat Immunity (Knock outs),1,0,0,0
0,Want to stop having people freak out about Coronavirus? Have employers threat to stop signing paychecks.,0,0,0,-0.8555
0,Coronavirus Could Survive on Surfaces for Nine Days - Alibaba Aliexpress Shipping Update-The Bizcrush,1,1,0,0
0,JooeySiiu Yet another rubbish excuse to burn! Can you have one reason to burn the estate in helping or the local residents? I am sick of it and especially you!,0,0,1,-0.3365
0,Virus-hit Wuhan has two laboratories linked to Chinese bio-warfare program,1,0,0,0
0,With the corona virus the Hong Kong protest disappeared Intentionally or coincidentally? Never doubt anything from socialism communism dictatorships ?,0,0,0,-0.2846
0,WHO I have a free suggestion Can t we kill corona virus by raising body temperature? Because when we get fever our body raises? Temperature and it kills viruses,0,0,0,-0.7399
0,Styx666Official All they got in China is powdered tiger dick and rhino horn,0,0,0,-0.5106
0,Controversial proposal for treating coronavirus in India: Of course people may still survive the infection after homeopathic treatments...but many survive with NO treatment,0,0,0,-0.5766
0,God has not ordered eating meat. Whoever it is you (-China) will have to suffer the brunt of sin and deeds unless you come to the shelter of Saint Rampal Ji Maharaj and do full devotion to the divine Kavir Dev.,1,5,5,0.1531
