veracity,content,sentiment,retweet numbers,likes numbers,compound
0,Coronavirus outbreak stemmed from a snake this is how u know them man are juj wa majuj they eat everything,1,0,0,0
0,ForeignPolicy BeijingPalmer china wants transparency? their brainwashed officials wont do that. their habit is to report whatever their bosses want to hear for the sake of survival. you cant change those robots overnight.,1,1,3,0.0772
0,any virus bacteria protection for children good to have on hand for trips to doctor air port etc... Our favorite pattern Amazon has lots of choices overnight,1,0,0,0.8689
0,BIOWEAPON Open Philanthropy Project funds John Hopkins Center for Health Security. John Hopkins hosted EVENT . A Coronavirus simulation in Oct .,1,1,0,0.34
0,ArdMemeti or corona is a virus created by the Chinese government to get rid of popullsin e tepert,1,0,1,0.25
0,Does the % in Wuhan and % planning in UK include asymptomatic patients? This might be apples and oranges.,1,0,0,0
0,Youre immune once you recover from this corona virus thing right,1,1,12,0.296
0,I sort of believe its man-made virus,1,70,141,0
0,KatariyaPran VaghaniHitesh yes joke. officials r told to screen people from chinairankoreaitaly. rest of suiciders r free to enter. v r lucky tht it entered march. in jan many record deaths would hav appeared till now. hopeless system here. govt was busy at shaheenbagh violence,1,0,0,0.4404
0,China Restricts Medical Supply Donations Despite Dire Need During Virus?Outbreak,1,0,0,0.0464
0,Unbeknownst to Harvard University beginning in Lieber became a strategic Scientist ?at Wuhan University of Technology (WUT) in China and was a contractual participant in Chinas Thousand Talents Plan from in or about to .,1,4,8,0.4588
0,Ok but the rat is cleaning itself better than most people do lol,1,189193,668749,0.8606
0,Coronavirus Latest: Virus May Be disease X ?- Bloomberg,1,0,0,0
0,New post (SciFriday: Coronavirus Numbers Dont Add Up) has been published on Flat Earth Bible - Biblical Cosmology - Defending Genesis -,1,0,0,0
0,aparatmati I dont see this as a prediction this is journalism reporting on MERS-CoV discovery. You see coronavirus isnt a new virus and coronavirus outbreak we have this year isnt the first outbreak,1,3,17,0
0,In Fred Md we have Ft DeTrick which is like Wuhan China in that they make viruses that are highly contagious like the coronavirus and pass from person to person . The Wuhan China market is a cover story made by the chicoms to protect themselves and they knew a year ago coronaviru,1,0,1,0.6003
0,mattparlmer It says that he has passed away because of coronavirus pneumonia,1,0,0,0
0,doctors quickly put him on an IV drop and prescribed Kaletra a combo retroviral used to treat HIV. ?This patient survived.,1,0,1,0.5994
0,CMS COP13: Not pangolins illegal trade to blame for?coronavirus,1,0,0,0.1341
0,JustinTrudeau jguaido How about you stand with Canada. How can you allow over people to enter with no protocols in place. Do you even care? I didnt vote for youre our PM... act like it!,1,0,0,0.69
0,epstein_dan The only way to help China is to get rid of CCP from it! CCP is the actual coronavirus of China,1,0,0,0.4574
0,BaldingsWorld My Chinese friends in China already told me that weeks ago. Its just incredible even if the use VPN they only use it to watch porn or business. Theres no hope. The few who understands whats really going on only want to immigrate. China a billion people jail,1,5,36,0.6249
0,Americans with coronavirus were flown home over CDC objections: report,1,0,1,0
0,LSDinmycoffee Coronavirus rekt financial systems so people can conveniently buy magic internet money,1,0,1,0
0,Im not sure this is anything relevant to the outbreak but Id like to know more about the incident.,1,17,19,0.4155
0,thepondinthebox sassistheword SeattleTacoma is notone of the airports that CDC has listed as screen8ng sites for Corona Virus,1,0,0,0
0,UK makes breakthrough in finding coronavirus vaccine a researcher says,1,0,0,0
0,This is what the corona virus/covid-19 is doing to these people in wuhan China.,1,203,358,0
0,joshmich Correct: Not calling CP Wuhan Virus ?a pandemic at this point is based on political concerns not epidemiological ones,1,0,0,0
0,The video below made by a Nigerian living in Wuhan the epicenter of the outbreak reveals practical tips on how to protect yourself. Click the link: Please stay calm panicking would do no good. ?9,1,3,4,0.6124
0,Government Strategy Announced! Self-isolation booths for patients arriving in UK identified.,1,1,8,0
0,The data seems to show human resistance to seems to be getting stronger day by day even with no vaccine. The bad news: it seems to be very easy to get and transmit with symptoms not showing up for a week or longer.,1,0,0,0.024
0,eruditechick Maybe they should have voted for the smart lady with the plan that included economic stimulus. Now theyre demanding her help after shes had a plan for months. But,1,0,1,0.3071
0,ThePubliusUSA AmyMcGrathKY Two reasons to stay away from Kentucky during Derby days Corona Virus and,1,0,2,0
0,A Universidade de Dundee tem um exchange program com a Universidade de Wuhan which means we all gonna day ?,1,0,0,0
0,Why would one of the worlds most developed nations start using anti-HIV drugs to treat coronavirus infections if there wasnt some truth to initial studies about this possibility?,1,1,1,0.1872
0,One issue with this is the shortage of testing kits particularly in Wuhan. Maybe you dont believe the Chinese numbers. But the growth in non-Chinese cases was just % yesterday. It seems likely that this virus spreads easier and is less deadly than the WHO thinks,1,0,1,0.765
0,appears to be turning its survivors into hybrid typhoid Marys.,1,3,0,0
0,I can supply big quantity N95 mask,1,1,0,0
0,I didnt realize an irl acquaintance is now stuck in Wuhan and the th government kept saying there is nothing to worry about when ppl there are fighting very hard each day trying to fight the mental breakdown and to contact for help to get to their HOME to their FAMILY safely!,1,0,0,0.2035
0,Coronavirus outbreak to cost airlines almost $30bn SEE DETAILS AT ==&gt;,1,0,0,0
0,DA_Stockman corona virus engineered to disrupt supply chain,1,0,0,0
0,Americans test positive for coronavirus as U.S. evacuates cruise passengers,1,0,0,0.5574
0,DrDenaGrayson thespybrief CDCgov WHO Dr. Grayson is this a virus the Chinese are studying in the Wuhan lab and could it have escaped,1,1,8,0
0,China created the virus,1,0,0,0.25
0,HimaliKanchha Trailokyaaryal Recently China thanked Canada for not sensationalizing the virus like Americans are doing. That says a lot . China is getting reallly sensitive to this bcoz the Economy depends on it . Main thing is they are trying to control it unlike Saars time,1,0,1,0.6597
0,Thread by Jordan_Sather_: The new fad disease called the coronavirus ?is sweeping headlines. Funny enough there was a patent for the coronaviruwas filed in and granted in . This assignee of this patent was the governme ?,1,0,0,0.7319
0,moomoobuddy1 That wasnt my point. The picture in the article I shared was of students in Manchester not connected to the outbreak in China. Seems inappropriate to use it just because they are Asian and wearing masks,1,0,0,0.34
0,Uhm is China really welding shut the doors of citizens who need to be quarantined....,1,0,0,0
0,VisionEconomic1 for weeks and got better with antiviral drugs. But nobody they came in contact with tested positive. Then the Italian couple in the North got it and its like frickin Italian Wuhan the whole family the doctors hundreds of people they met super virulent serious condition..,1,0,0,0.8735
0,omg is china shooting its citizens?,1,1,0,0
0,marcorubio Your boss wont let the head of the CDC speak without pre-clearing the message,1,0,8,0
0,Its our best guess that is responsible for the engineering &amp; creation of the . He owns the vaccines patent. When was elected time ran out for his plan to release it in the US so he decided on a scare tactic &amp; he released it in instead,1,0,0,0.6597
0,Bill Gates owns patent and runs simulation months prior to epidemic,1,0,3,0
0,The vast majority of people who contract the virus are only going to have flu-like symptoms or less,1,4470,9956,0
0,Frequent or excessive alcohol consumption can project you against COVID-19,1,2,3,0
0,People of the black type are more likely to contract the coronavirus,1,0,0,0
0,Black People could not get the Coronavirus that the Coronavirus-1,1,0,0,0
0,drinking fluids can wash the virus into the stomach,1,0,0,0
0,African Americans are less likely to contract the virus,1,3,12,0
0,the military will be used to enforce coronavirus quarantines or the state will implement martial law,1,0,2,0
0,The president will order a two week mandatory quarantine for the nation,1,0,0,0.0772
0,the coronavirus is related to the deployment of G frequency,1,0,0,0
0,the virus didnt affect Black people,1,0,0,0
0,?Department of Homeland Security will mobilize the National Guard to enforce a national quarantine,1,0,1,0.34
0,hospitals are overran stem from outside the hospital,1,0,2,0
0,ssm slu hospital didnt have a flood of patients,1,8,127,0
0,police are requiring proof of essential employment for those traveling to/from work,1,20,37,0
0,the indiana national guard are closing the border and shutting down streets and roads,1,26,71,0
0,the UK Government has seized control of Scotlands Coronavirus testing kits,1,146,204,0
0,None of the nurses are wearing masks not even surgical masks,1,1,0,0
0,Information suggesting G network causes coronavirus,1,11,15,0
0,a tiger was tested for COVID-19,1,0,0,0
0,Eating alkaline foods will stave off the novel coronavirus which has a pH level of to,1,1,0,0.3182
0,people taking a drug for lupus arent getting coronavirus,1,1967,6174,0
0,The UNs acting at direction helped spread by disseminating information,1,293,301,0
0,Recent news appear to indicate that avoiding ice cream or drinking warm liquids can help prevent the onset of the disease,1,1,0,0.3182
0,makeup spread COVID-19,1,0,0,0
0,Animals spread the virus,1,0,0,0
0,pets can transmit coronavirus,1,0,0,0
0,young healthy people without other illnesses are essentially safe from coronavirus,1,0,3,0.8035
0,Chinese stock market was unaffected by the spread of the virus,1,0,0,0
0,the impeachment hearings prevented the administration from being able to respond to Coronavirus,1,0,0,0.0258
0,there were coronavirus patients at Kettering hospital,1,161,367,0
0,children are immune from Covid-19,1,96,126,0.296
0,anyone in the US could get tested for COVID-19,1,46,183,0
0,the total number of U.S. coronavirus cases will soon go from to close to zero.,1,24,55,0.0772
0,Remarks by a federal health official appeared to suggest that the World Health Organizations coronavirus tests were wildly inaccurate,1,24,30,0
0,Last week VP Pence told Congress the U.S. would have a million tests for coronavirus by Friday,1,51,220,0
0,You could cure any kind of Corona based virus within hours using a MMS (BLEACH) protocol,1,18,37,0
0,There was rumours that sidharth_shukla will be seen in Naagin4 opposite TheRashamiDesai & he was about to start shooting but due to the ongoing Coronavirus outbreak he couldnt,1,607,2309,0
0,a patient has run away from some isolation/quarantine facility,1,52,53,0
0,Blood centers are testing donations for COVID-19,1,9,33,0
0,Europe didnt impose bans on flights from China,1,9,13,0.2235
0,Also priests are being ordered by their bishops not to to give Last Rites to the dying,1,4,27,0
0,Richard Wilkins was recently in the company of Olivia Newton-John and Paul Hogan since contracting coronavirus,1,9,38,0
0,United States has done far more testing than any other nation,1,34716,193692,0.4215
0,Li Wenliang was an anti-establishment hero,1,3,5,0.5574
0,Weve been made aware of a message circulating that the Academy is closed due to Coronavirus,1,10,23,0
0,coronavirus is not new for scientists and not life threatening if precautionary measures be taken and immediate treatment is provided but once it??s left untreated or poorly late diag,1,0,0,0.3067
0,something specific to COVID-19 this new coronavirus strain-its small size- makes it unable to be protected against,1,0,0,0.4404
0,is a viral infection just like common cold (FLU) all in class of,1,0,2,0.3612
0,CDC recommends people shave off facial hair to protect against the new coronavirus,1,0,0,0.5423
0,a coronavirus case had been discovered in a residential compound in Abu Dhabi on Saturday,1,2,4,0
0,a Newberg student has coronavirus,1,2,3,0
0,Sydney Talker has corona virus,1,128,999,0
0,Garlic can help prevent infections with COVID-19,1,61,104,0.4215
0,Mosquitoes transmit COVID-19,1,114,339,0
0,coronavirus started in the Luhan Province in China,1,446,1309,0
0,Muslims are spreading coronavirus infection,1,451,886,0
0,pets can carry coronavirus,1,251,577,0
0,COVID is airborne,1,688,725,0
0,methanol can cure coronavirus,1,22,21,0
0,There are photos of coronavirus patients in Italy on the streets,1,8,20,0
0,a Chinese doctor has discovered that drinking Tea is effective in curing & relieving symptoms of the coronavirus,1,23,83,0.6808
0,the announced by PM narendramodi could be extended by a week,1,11,29,0
0,the flu shot will protect them from coronavirus,1,31,43,0
0,a U.S. Army athlete brought the Coronavirus to China,1,339,974,0
0,drinking methanol protects from coronavirus,1,237,149,0.3182
0,GOV.UK CORONAVIRUS ALERT New rules in force now: you must stay at home,1,218,222,0.4466
0,No more spaces are available in hospitals. Please dont atep out of your homes for next days,1,324,831,0.0258
0,hotels/resturants will remain closed till th October due to,1,521,1129,0
0,Russia unleashed more than lions on its streets to ensure that people are staying indoors during this pandemic outbreak,1,0,0,0.3818
0,the new coronavirus is somehow connected to G technology,1,31,61,0
0,Singapore will go into lockdown,1,41,28,0
0,GOV allows people to request off for being at work during the current Covid-19,1,5,7,0
0,Nurses and Doctors in have tested positive for COVID-19,1,160,169,0.5574
0,hand sanitizer wont be effective against,1,732,1495,0.1645
0,go to blood drives because they have to test you for COVID-19,1,1,15,0
0,if I get it I get it theres nothing I can do,1,9,12,0
0,a health clinic in Tanglin Lake Garden is offering drive-though COVID-19 testing services,1,59,27,0
0,being in the library with other people is safe,1,6,12,0.4404
0,There is a COVID-19 case in FYI | Rivera Medical Center Inc,1,45,115,0.368
0,Olivia was exposed to friend RichardWilkins after he tested positive for covid-19,1,65,584,0.7579
0,Covid-19 was given its name by geographic references,1,0,4,0
0,Douglas County School System administrators have been investigating a social media post that shows that an Alexander High family is under quarantine for coronavirus (COVID-19),1,3,7,0
0,Jawan being tested positive in Srinagar,1,14,21,0.5574
0,Pharmacies in Karachi telling me they are out of because it was all exported to China two weeks ago before it became publically known as a possible treatment for,1,7,26,0
0,GHA has confirmed a clinician tested positive for COVID-19,1,15,31,0.5574
0,The COVID-19 test kits donated by Chinese government are inaccurate,1,94,340,0
0,Qatar Airways GCEOs excellency Mr Akbar AI Baker had stated that he doubts the existance of coronavirus,1,34,193,0.3182
0,Everything is closed except supermarkets pharmacies and petrol stations in UK,1,66,55,0
0,Rescue pack is an appropriate treatment for most people with respiratory conditions,1,35,29,0.5106
0,Doctors suggest that you can self-check for coronavirus by holding your breath,1,16,15,0
0,Holding your breath for seconds can self-check for,1,22,38,0
0,A drug has been clinically trialled with COVID-19,1,0,0,0
0,Ive been looking for this study the president mentioned yesterday showing that Lupus patients on hydroxychloroquine are protected from contracting and I??ve concluded that the study doesn??t exist,1,19,40,0.594
0,Vaccine for COVID-19 has been found in tobacco,1,1,5,0
0,your character makes you more resistant to Covid-19,1,1246,3503,0
0,Breathing exercises can help prevent covid-19,1,82,99,0.4215
0,Wearing a mask prevents you from catching covid19,1,8,7,0.0772
0,The virus is a Chinese bio-weapon,1,5,21,0
0,China prevented U.S. experts from helping,1,6,19,0.3182
0,?The military are on the streets in Italy,1,128,304,0
0,Bathing with hot water will prevent you from catching the virus,1,33,131,0.0258
0,Regularly rinsing your nose with saline help prevent infection with the coronavirus,1,70,183,0.4215
0,Once the weather warms up here it will prevent coronavirus transmission,1,17,16,0.296
0,Eating food cooked in mustard oil will protect you against coronavirus,1,122,330,0.3818
0,Black people are socially distancing less than others and assuming thats why we are experiencing higher rates of COVID-19,1,914,3096,0
0,Bill has just starting to do charity work,1,0,6,0.4215
0,hospitals have never set up surge tents before,1,89,323,0
0,Stone pelting on Medical team escorting covid-positive members of the Tablighi Jamaat in Firozabad,1,2,5,0
0,staff members at Fortis Hospital Mulund have tested positive,1,54,138,0.5574
0,the virus is airborne,1,1,0,0
0,the gov is making students repeat their grades from this year,1,0,0,0
0,hese are Muslims trying to spread coronavirus,1,6393,9764,0
0,Kenyans want a lockdown to contain Covid-19,1,869,2910,0.0772
0,Gates wants to test a vaccine in Africa,1,4909,9516,0
0,G networks cause Covid-19 or contribute to its spread,1,411,850,0
0,Covid-19 is linked with G,1,180,430,0
0,test on that tiger,1,84,1143,0
0,Black skin is resistant to Covid-19,1,181,452,0
0,images show Italian patients treated on the streets,1,49,45,0
0,Lemon juice protects you from Covid-19,1,240,389,0.3182
0,testing kits were contaminated was widely shared on social media,1,11,16,0.34
0,eating garlic to prevent infection,1,20,25,0.0258
0,G causing covid-19,1,2,17,0
0,the Brazilian military has deposed Bolsonaro over his mishandling of COVID-19,1,17,68,0
0,you need special permission or paperworkother than a Drivers License/Learners Permit Vehicle Registration & Proof of Financial Responsibility to drive on PA highways during,1,43,83,0.4019
0,People are entering from Afghanistan to Pakistan,1,18,44,0
0,the vaccine from Bill Gates lab also include a microchip which with G5 technology will track you where you go,1,3,7,0
0,cigars & whiskey are a Covid-19 safety plan..,1,0,9,0.4215
0,the government extending hours of the national curfew which is currently from PM to AM,1,0,5,0
0,san angelo police are conducting Traffic Stops or Traffic Checkpoints to validate Essential Businesses/Services Employees.,1,7,8,0.2263
0,you need paperwork other than a Drivers License/Learners Permit Vehicle Registration & Proof of Insurance to drive during,1,37,67,0
0,there is observed trend with its admitted COVID-19 positive patients acquiring the disease from groceries,1,29,46,0.6124
0,WIC is sending out new benefit cards to use during COVID-19,1,36,26,0.4588
0,xposing yourself to the sun can prevent the coronavirus disease (COVID-19),1,75,141,0.0258
0,there was an employee from Rebecas Bakery in Watsonville that has tested positive for COVID-19,1,4,9,0.5574
0,viral message claiming WHO has released lock down schedule,1,2,4,0
0,Phone calls recording and whatsup monitoring,1,1,2,0
0,CDO is COVID-19 free,1,226,312,0.5106
0,Gov. Steve Sisolaks activation of the Guard this week means hes invoking martial law,1,4,3,0
0,National Guard is being mobilized for anything else.call for military or marshal law,1,5,5,0
